EXPFLAPTR_X,EXPFLAPTR_Y,EXPMAINTR_X,EXPMAINTR_Y,EXPFLAPCP_X,EXPFLAPCP_Y,EXPMAINCP_X,EXPMAINCP_Y
1.05962017837125,0.517966091606234,0.705387575153037,-0.569433269565396,1.21285476929792,-0.170901082330531,0.927199851600135,0.662564427050201
1.0730922669418,0.478611323300365,0.736112264952936,-0.612389567853674,1.17702179145048,0.078104383885081,0.878415672118237,0.715435292993
,,0.024153571187698,11.8958656505025,1.1440717215107,0.226788424718009,0.83050322803847,0.802423333375063
,,0.034143791731301,9.51777163283199,1.11073276654001,0.370422912471107,0.793399847730814,0.912968714258565
,,,,1.07666961240464,0.458735528417378,0.758132119125033,0.989612009463906
,,,,1.04412033213956,0.602419618852988,0.7002311350655,1.14390234742639
,,,,1.01081709110029,0.715905596174642,0.666727361907894,1.26608300605321
,,,,0.977202345214829,0.759020247815002,0.59528944232833,1.4192979002102
,,,,0.946069717562326,0.706813424469996,0.558186062020674,1.5298432810937
,,,,0.928611557425026,0.444410273707603,0.51750355920688,1.60605639877684
,,,,0.913774403031716,0.302774774059782,0.437041015947295,1.75855433039682
,,,,0.907468910030654,0.292328449122529,0.336580908084265,2.06835384263469
,,,,0.901163417029593,0.281882124185277,0.235997892357748,2.5143352676148
,,,,0.892697231178262,0.095420680350394,0.178712585651417,2.98645509822956
,,,,0.893764680905943,-0.472351464767214,0.119274115262539,3.84428028910661
,,,,0.898984867213619,-0.879058739496631,0.078490327264947,5.03271739043845
,,,,0.893516667493378,-0.929653475659963,0.058411962121617,6.279545969248
,,,,0.904847904286664,-0.828439201992043,0.050424089030815,7.13010935385743
,,,,0.917429128679279,-0.782422793424667,-0.000175257509045,7.19418532002135
,,,,0.945043934087955,-0.760587692582414,-0.00093546540542,6.03649566920487
,,,,0.977367026120773,-0.713331216952212,-0.000670303070307,4.74269580189984
,,,,1.01052741143441,-0.706223152548089,0.00117331488198,2.69996711076616
,,,,1.04407072945705,-0.689040783325562,0.010842066809528,0.986989975042876
,,,,1.07763785676729,-0.69195742105733,0.017147923027813,0.000101285183799
,,,,1.11076252814952,-0.654700846221763,0.025771958115731,-0.555329592230402
,,,,1.14388124720985,-0.612419519647622,0.035914132924854,-0.792859280738631
,,,,1.17732337576016,-0.509816370869336,0.055952666816129,-0.995554832270598
,,,,,,0.077611763648179,-0.993834122181797
,,,,,,0.119125032576274,-0.990536094511594
,,,,,,0.177682663276837,-0.872390910735888
,,,,,,0.236250536299358,-0.765594219688701
,,,,,,0.336341920571931,-0.666847993699834
,,,,,,0.435530842476502,-0.568173463964666
,,,,,,0.477013384438726,-0.530829958108901
,,,,,,0.51762419099882,-0.5276036266924
,,,,,,0.558234997558913,-0.524377295275899
,,,,,,0.636779950540965,-0.552185199389557
,,,,,,0.665648503995075,-0.538542426542634
,,,,,,0.706279795199082,-0.558013080583175
,,,,,,0.757802088750858,-0.644714335950434
,,,,,,0.796659182184733,-0.698373860683937
,,,,,,0.830973236812726,-0.718346388500375
,,,,,,0.865195110543105,-0.63618248176013
,,,,,,0.909036800662792,-0.212775134373574
,,,,,,0.03915407702165,8.29473258245094
,,,,,,0.027014062183854,11.4883658191138
,,,,,,0.016818978889863,12.3253523976529
,,,,,,0.009929520469414,11.7577392594591
,,,,,,0.002033452485331,9.44493154380522
